,Unnamed: 0,date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
11847,408,2013-08-20,51.77999877929688,52.36000061035156,50.65999984741211,52.119998931884766,41.02296829223633,JPM,-0.0065234105824182,0.0046047905484505,-0.0280122623636411,-0.2129131018239479,0.0055951589925724,0.0156561813477404,0.0316768528699986,0.0463801387245432,0.0535878714050914,0.0585495137821772,0.0578984386320964
11876,409,2013-08-21,51.91999816894531,52.220001220703125,51.27999877929688,51.630001068115234,40.637298583984375,JPM,0.0056168331363675,0.0114274673713352,-0.0067790486457011,-0.2129130787665147,-0.00940134063337,0.0155335711920143,0.0343597622564684,0.0510167695126348,0.0587448408046542,0.0657756516018663,0.0658724860187307
11905,410,2013-08-22,52.0,52.65999984741211,51.93000030517578,52.209999084472656,41.09379959106445,JPM,-0.0040222005009593,0.0086190532624101,-0.0053629340012791,-0.2129132290430202,0.0112337401580184,0.0001150708568573,0.0178511139436339,0.0338122970544825,0.0428750800766359,0.0507490661632363,0.0521613180285505
11934,411,2013-08-23,52.27000045776367,52.41999816894531,51.900001525878906,52.31999969482422,41.18038940429688,JPM,-0.0009556429157527,0.0019112858315055,-0.0080274879853804,-0.2129130419629824,0.0021068878046441,-0.0056958134695521,0.011506011194613,0.0263250466812754,0.0371176260690868,0.0456038873602246,0.0482606176280451
11963,412,2013-08-26,52.15999984741211,52.540000915527344,51.790000915527344,51.79999923706055,40.771095275878906,JPM,0.0069498188350165,0.0142857468989567,-0.0001930177930591,-0.2129132070197206,-0.0099388467277669,0.004169987400703,0.0172394983559911,0.0310940529809198,0.0437742528979974,0.0524248378867389,0.0567955083403677
11992,413,2013-08-27,51.02000045776367,51.54999923706055,50.54999923706055,50.59999847412109,39.82658767700195,JPM,0.0083004347096451,0.0187747192013321,-0.0009881272444328,-0.2129132632806124,-0.0231660382357866,0.0219764353537317,0.0340713356827546,0.0491042547528082,0.0638539588082758,0.0725851946222622,0.0789528003071942
12021,414,2013-08-28,50.33000183105469,51.04999923706055,50.130001068115234,50.58000183105469,39.81086349487305,JPM,-0.0049426649060836,0.009292158738462,-0.0088968119147667,-0.2129129684920195,-0.0003951905863521,0.0182282806762896,0.0274216741587127,0.0432974750624726,0.0591832173442024,0.0682243453279212,0.0762881510560522
12050,415,2013-08-29,50.59000015258789,51.18000030517578,50.45000076293945,50.70000076293945,39.90530776977539,JPM,-0.0021696372523917,0.0094674464499653,-0.0049309663952262,-0.2129130735843053,0.0023724580375774,0.0098618699261834,0.019881584221375,0.0353976703998886,0.0509170593418162,0.0611202304344249,0.0700130749919121
12079,416,2013-08-30,50.81999969482422,50.83000183105469,50.290000915527344,50.52999877929688,39.77149963378906,JPM,0.0057391831097006,0.0059371276272566,-0.0047496115093489,-0.2129131091512273,-0.0033530962738531,0.0061745505886325,0.0178507864099461,0.0336169933863168,0.0485552942395159,0.0603205989721711,0.06989908746137
12108,417,2013-09-03,51.25,51.720001220703125,50.83000183105469,51.130001068115234,40.24374771118164,JPM,0.0023469377934277,0.0115392165120804,-0.0058673817874732,-0.212913223733967,0.0118741797607997,-0.0082533678583104,0.0045375503677511,0.0176283709192315,0.0313906651183066,0.0443106880157335,0.053804141057224
12137,418,2013-09-04,51.15999984741211,52.09999847412109,50.93000030517578,51.869998931884766,40.82619094848633,JPM,-0.0136880489510906,0.0044341535949972,-0.0181222025460879,-0.2129132101564349,0.0144728701019134,-0.0175051607867847,-0.010275583631656,1.1835416824368394e-07,0.0131869139658322,0.0267439058426564,0.035685497842637
12166,419,2013-09-05,52.02999877929688,52.52000045776367,51.90999984741211,52.11000061035156,41.01509094238281,JPM,-0.0015352490907242,0.0078679685781977,-0.003838049522105,-0.2129132515451317,0.0046269844497579,-0.0161580414923557,-0.0139127741618658,-0.0072153717279304,0.0054597204576696,0.0192363665449513,0.0280241961235854
12195,420,2013-09-06,52.40999984741211,52.709999084472656,51.27999877929688,52.560001373291016,41.36928939819336,JPM,-0.0028539102351532,0.0028538376572011,-0.0243531689602386,-0.2129130837653354,0.0086355931235597,-0.0175039427053426,-0.0216895959698696,-0.0166413901363223,-0.0053083203415931,0.0074808706290099,0.0167236545077134
12224,421,2013-09-09,52.77999877929688,53.18999862670898,52.52000045776367,52.86000061035156,41.60540008544922,JPM,-0.0015134663286214,0.0062428681904478,-0.0064320875645489,-0.2129133635064385,0.0057077478923543,-0.0142639240841743,-0.0262199808079617,-0.022764289214567,-0.0125233917865923,-0.000983481020585,0.0089421279788293
12253,422,2013-09-10,53.83000183105469,53.93000030517578,53.29999923706055,53.66999816894531,42.24294662475586,JPM,0.0029812496286232,0.0048444595696095,-0.006893962073933,-0.2129132091307095,0.0153234496640382,-0.0196757823805608,-0.037432383924665,-0.0352275361474696,-0.0278180442280766,-0.0178720801969705,-0.0075397867115295
12282,423,2013-09-11,53.369998931884766,53.7599983215332,53.060001373291016,53.2599983215332,41.92023849487305,JPM,0.0020653513672208,0.0093879086698702,-0.0037551061687008,-0.2129132591818999,-0.0076392744810888,-0.0069094403119298,-0.025028029948479,-0.0263736282402713,-0.0213010091145448,-0.0119863330512063,-0.0011952225435192
12311,424,2013-09-12,53.43000030517578,53.709999084472656,52.08000183105469,52.2400016784668,41.11741256713867,JPM,0.0227794523061721,0.0281393062552635,-0.0030627841169855,-0.2129132609869886,-0.0191512706573634,0.0129785614810269,-0.0028138966513812,-0.0065849294080424,-0.0040198139234636,0.0049618009918279,0.0160797381275616
12340,425,2013-09-13,52.290000915527344,52.79999923706055,52.22999954223633,52.59000015258789,41.39289855957031,JPM,-0.0057044920363208,0.0039931371717694,-0.0068454194582056,-0.2129131310235712,0.0066998174363643,0.0063508649052153,-0.0058567307780922,-0.0127147732753349,-0.0113139831719027,-0.0034303550857531,0.0068136744417512
12369,426,2013-09-16,53.45000076293945,53.4900016784668,52.97999954223633,53.13999938964844,41.8257942199707,JPM,0.0058336728801582,0.0065864187587201,-0.0030109117284498,-0.2129131595715019,0.0104582474893466,-0.0030109679698289,-0.0112345329845797,-0.0219044254907474,-0.0216879958841269,-0.0147835833140055,-0.0057081896977738
12398,427,2013-09-17,53.18999862670898,53.31999969482422,52.880001068115234,53.09000015258789,41.78644561767578,JPM,0.0018835651503801,0.0043322573285982,-0.0039555299278412,-0.2129130627693379,-0.0009408964553034,-0.0042570676495832,-0.0066115906184973,-0.0193634887112542,-0.0195800901692576,-0.0146092747661006,-0.0066617668118243
12427,428,2013-09-18,52.68999862670898,53.869998931884766,52.560001373291016,53.40999984741211,42.038307189941406,JPM,-0.0134806445002829,0.0086126022427792,-0.0159145942061311,-0.2129131752473071,0.0060274947053022,-0.0096610826227372,-0.0096798574240319,-0.021731250228749,-0.0242463854650915,-0.0211720412446723,-0.0139112354496802
12456,429,2013-09-19,53.630001068115234,53.75,52.52999877929688,52.75,41.518836975097656,JPM,0.0166824847036064,0.0189573459715639,-0.0041706392550353,-0.2129130431261108,-0.012357233650958,0.0046634142827661,0.0039240019720847,-0.0067489814172855,-0.0109764603064669,-0.0099868668569045,-0.003184981677241
12485,430,2013-09-20,52.95000076293945,53.470001220703125,52.79999923706055,52.79999923706055,41.558197021484375,JPM,0.0028409380311813,0.0126894316917394,0.0,-0.2129129238260576,0.0009478528352711,0.0045073943716271,0.0034277404777132,-0.0050381706576471,-0.0113544396704604,-0.0112957205244021,-0.0054106246314563
12514,431,2013-09-23,52.08000183105469,52.380001068115234,51.38999938964844,51.459999084472656,40.50350189208984,JPM,0.01204824635858,0.0178780023321099,-0.0013602739228446,-0.2129128913196734,-0.0253787911354237,0.0241350945350946,0.0268360999270091,0.0220750786811394,0.0135539073720893,0.0130272910927458,0.018505979766586
12543,432,2013-09-24,51.0099983215332,51.27000045776367,50.29999923706055,50.31999969482422,39.606204986572266,JPM,0.0137122144454218,0.0188791885671884,-0.0003974653792719,-0.2129132506603323,-0.022153117177035,0.0363277579094649,0.0434421517146736,0.0441575265525384,0.0350458496191055,0.0347775691259806,0.039083351785806
12572,433,2013-09-25,50.220001220703125,51.900001525878906,50.060001373291016,51.70000076293945,40.6923942565918,JPM,-0.0286266831798046,0.0038684866535403,-0.0317214577455877,-0.2129130820871927,0.0274245046996131,0.0020503283549573,0.01257249865406,0.0160669582315069,0.0084815398358359,0.0068316280074363,0.009677539710968
12601,434,2013-09-26,51.93000030517578,52.560001373291016,51.540000915527344,51.88999938964844,40.84192657470703,JPM,0.000770879090342,0.0129119674604627,-0.0067450082528024,-0.2129133348408824,0.003675021738978,-0.0049332057842428,0.0081907045704903,0.0120642298463999,0.0060515019615248,0.0033457800174212,0.0045290668274666
12630,435,2013-09-27,51.5,52.400001525878906,51.38999938964844,52.2400016784668,41.11741256713867,JPM,-0.0141654221801417,0.0030627841169856,-0.0162710999522943,-0.2129132609869886,0.0067450817678786,-0.0137441652194428,0.0007658449552696,0.0048750297230191,0.0007849289194237,-0.003353649049703,-0.0028712536896514
12659,436,2013-09-30,51.72999954223633,52.09000015258789,51.43999862670898,51.68999862670898,40.68452072143555,JPM,0.0007738618028649,0.0077384704296012,-0.0048365255686197,-0.2129131011349406,-0.0105283888607633,-0.0023603301315502,0.0086090250696588,0.0140581352897517,0.0125555650464412,0.0067633518086809,0.0067066108977642
12688,437,2013-10-01,51.63999938964844,52.09000015258789,51.45000076293945,51.959999084472656,40.89704132080078,JPM,-0.0061585777610193,0.002501945157926,-0.0098152103641127,-0.2129129707197752,0.0052234564700521,-0.0012319285463907,0.0011930699192252,0.0065946305199973,0.0080925469600818,0.0016549111391062,0.0015586855125722
12717,438,2013-10-02,51.31999969482422,52.45000076293945,51.290000915527344,52.09000015258789,41.30139923095703,JPM,-0.0147821166348263,0.006911127074237,-0.0153580194800748,-0.20711462641635,0.002501945157926,-0.0080612074687209,-0.0103932477897211,-0.0042592499888087,-0.0012018059809101,-0.0067233673417929,-0.0080222767078411
12746,439,2013-10-03,52.0,52.20000076293945,51.5,51.93999862670898,41.18246841430664,JPM,0.0011552055232471,0.0050058171564288,-0.0084712868375532,-0.2071145648215423,-0.0028796606918701,-0.003542768779936,-0.008352139367604,-0.0012783379217184,0.0018858369743539,-0.002522662417582,-0.0047162813741509
12775,440,2013-10-04,52.06999969482422,52.68000030517578,52.0099983215332,52.66999816894531,41.76127243041992,JPM,-0.0113916554961047,0.0001899019665501,-0.0125308500162669,-0.2071146025776258,0.0140546700334516,-0.0142699676555316,-0.0216099304067324,-0.0145323845232875,-0.0115308134749343,-0.0145698361091201,-0.0179779730477075
12804,441,2013-10-07,52.290000915527344,52.36000061035156,51.83000183105469,51.83000183105469,41.095252990722656,JPM,0.0088751508435611,0.0102257140762691,0.0,-0.2071145757494484,-0.0159482887239948,0.0037044153677097,-0.0043134821775506,0.0002536989355548,0.0038683456243895,0.0026892322327356,-0.0021316688564257
